"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
715532208,65,"F","High School","Single","Less than $40K",3,4010,3807,61
719130558,55,"F","Uneducated","Married","Less than $40K",2,1669,4085,69
806232408,54,"F","Graduate","Married","Unknown",1,11905,4022,65
715497558,44,"F","College","Married","Less than $40K",3,3052,2598,47
716303583,55,"F","Graduate","Unknown","Less than $40K",1,2712,4858,73
713522058,39,"F","College","Married","Less than $40K",2,1978,4299,59
719074308,37,"F","College","Married","Less than $40K",2,1438.3,4621,73
711881733,55,"F","Graduate","Married","Less than $40K",3,1606,4548,76
710310108,46,"F","Doctorate","Married","Less than $40K",3,2406,4665,89
715814433,44,"M","Unknown","Single","$80K - $120K",2,5877,3565,83
717252483,57,"F","Graduate","Married","Less than $40K",3,2796,2196,35
770874483,54,"F","Post-Graduate","Married","Unknown",1,2876,4302,74
719742108,38,"F","High School","Single","Less than $40K",2,3554,2372,44
711064008,48,"F","Unknown","Single","Less than $40K",3,9505,3616,68
717208833,34,"F","High School","Single","Less than $40K",2,1576,2703,56
709022883,44,"F","College","Married","Less than $40K",3,1438.3,4257,89
713653983,39,"M","Uneducated","Single","$60K - $80K",2,2973,4342,87
713463708,40,"F","Graduate","Single","Less than $40K",2,1438.3,2493,42
789143283,41,"F","Uneducated","Single","Unknown",2,5647,4868,76
778550583,43,"F","High School","Unknown","$40K - $60K",3,1766,4808,87
711181608,50,"F","Graduate","Unknown","Less than $40K",2,1606,4129,68
711790308,54,"F","High School","Unknown","Less than $40K",3,2223,2538,49
779791908,47,"F","Post-Graduate","Single","$40K - $60K",3,2896,4970,85
789515283,51,"M","Graduate","Married","$60K - $80K",1,2157,4784,69
712046808,49,"F","Doctorate","Divorced","Unknown",3,3802,2003,43
712169883,43,"M","College","Married","$60K - $80K",3,13840,4190,74
712637283,36,"F","Unknown","Unknown","Less than $40K",1,2169,5182,78
715555833,47,"F","Unknown","Single","Less than $40K",3,4862,4167,86
708712833,45,"F","Graduate","Married","Less than $40K",1,2289,4483,72
717841683,49,"M","Unknown","Married","$60K - $80K",1,22651,3915,72
708689958,48,"F","Unknown","Unknown","Less than $40K",3,2406,4748,88
708888633,52,"M","Doctorate","Married","$80K - $120K",3,3022,2724,38
721012983,46,"M","Doctorate","Married","$80K - $120K",1,12935,3528,61
812406183,45,"F","Unknown","Single","Less than $40K",4,1438.3,2207,41
714595983,49,"F","Uneducated","Married","$40K - $60K",3,1438.3,2030,37
715725858,43,"F","Post-Graduate","Single","Less than $40K",2,2256,4893,76
720270633,40,"F","Graduate","Single","Less than $40K",3,1516,2709,54
720269283,48,"F","Unknown","Unknown","$40K - $60K",2,2485,4351,86
710142258,53,"F","Unknown","Single","Less than $40K",2,1820,4665,67
708525108,54,"F","Graduate","Married","Unknown",3,2156,4120,77
709621008,48,"M","Post-Graduate","Single","$60K - $80K",3,5826,4135,76
717181833,39,"F","Graduate","Single","Less than $40K",2,10190,3768,59
711288558,45,"F","Graduate","Single","Less than $40K",2,2035,4670,77
718653333,45,"F","College","Single","Less than $40K",3,1833,2037,31
766628733,56,"M","Uneducated","Single","$60K - $80K",3,1623,4965,74
711724083,27,"F","Unknown","Single","Less than $40K",1,1835,1903,44
719690733,47,"F","High School","Married","Less than $40K",2,4490,4346,70
770783508,48,"M","Graduate","Divorced","$60K - $80K",3,11062,4084,72
713422083,30,"F","Graduate","Single","Less than $40K",3,1574,2560,59
718026858,52,"F","College","Single","Less than $40K",2,2370,4751,80
716028108,35,"F","College","Single","Less than $40K",2,2658,4667,83
712222758,38,"F","Graduate","Married","Less than $40K",2,2300,2500,47
718436133,44,"F","Graduate","Single","Less than $40K",2,2368,4289,71
719313633,53,"F","High School","Married","$40K - $60K",2,2883,4244,53
814586958,43,"F","College","Divorced","Unknown",3,3264,4624,75
804344733,46,"F","Unknown","Single","Less than $40K",2,1937,4303,89
717166383,40,"F","Unknown","Married","$40K - $60K",2,2166,5097,82
713060283,43,"F","Graduate","Married","$40K - $60K",1,7135,3746,81
713070033,56,"F","Graduate","Single","Less than $40K",3,1438.3,4830,79
793625583,48,"F","High School","Single","$40K - $60K",1,3743,4674,67
713918358,31,"F","Uneducated","Divorced","Unknown",3,5190,4900,81
714308283,41,"M","Doctorate","Married","$40K - $60K",3,6059,4119,70
714086133,47,"F","Uneducated","Single","Less than $40K",2,2577,4576,83
718872858,43,"F","High School","Married","Less than $40K",1,3761,4476,79
718148358,50,"F","High School","Married","Less than $40K",3,1572,2447,41
709665783,39,"F","Unknown","Married","$40K - $60K",1,1637,4800,70
708483708,51,"M","Unknown","Married","$120K +",3,28600,4336,66
715347783,40,"M","High School","Married","Less than $40K",3,4402,3063,57
709054083,50,"F","Graduate","Unknown","Less than $40K",1,2652,4816,79
807915408,41,"F","College","Married","$40K - $60K",2,6602,4479,82
794507133,37,"F","Doctorate","Single","$40K - $60K",1,1900,2880,46
712569408,56,"F","Doctorate","Single","$40K - $60K",2,3455,4925,82
788805108,47,"M","High School","Single","$60K - $80K",3,18123,4259,80
710150208,44,"F","Post-Graduate","Divorced","Less than $40K",1,2295,3834,69
711825558,38,"M","Graduate","Married","$80K - $120K",2,1518,3595,65
712891833,45,"F","Graduate","Unknown","Less than $40K",1,2723,3875,84
719680908,47,"F","College","Married","Less than $40K",1,1776,4878,84
801053208,39,"F","High School","Married","Less than $40K",3,1968,4199,84
758642733,48,"F","Graduate","Single","Less than $40K",1,1860,5163,73
771201408,53,"F","Graduate","Divorced","Less than $40K",2,2684,5299,75
789523683,51,"F","Graduate","Single","$40K - $60K",1,2180,4348,77
767266758,41,"F","High School","Single","Less than $40K",3,1661,2473,49
713732883,38,"F","Uneducated","Single","Less than $40K",1,1679,4771,81
720739083,36,"F","Post-Graduate","Married","Less than $40K",2,1691,2716,63
718010133,46,"F","Post-Graduate","Single","Less than $40K",2,2888,3703,61
771518658,58,"F","High School","Married","$40K - $60K",3,1871,4553,90
710508858,44,"F","High School","Unknown","Less than $40K",1,3226,4317,81
772590408,41,"M","Unknown","Married","$80K - $120K",3,12114,3964,90
719334408,42,"F","Post-Graduate","Married","Less than $40K",3,4959,4286,71
717500133,42,"M","Uneducated","Single","$80K - $120K",2,10374,4240,63
720988083,45,"F","Uneducated","Married","Less than $40K",3,1438.3,4425,79
713594883,44,"F","Uneducated","Single","Unknown",3,1486,2380,43
719848908,41,"F","Graduate","Married","Unknown",3,2542,4087,73
714962658,35,"M","Unknown","Single","Less than $40K",3,1931,2482,40
717429258,48,"F","Doctorate","Single","Less than $40K",3,1644,2450,45
717022533,43,"F","Post-Graduate","Single","$40K - $60K",1,2283,4088,66
710853033,36,"F","Doctorate","Unknown","Less than $40K",2,4943,4024,82
709548783,44,"M","Doctorate","Unknown","$40K - $60K",3,1438.3,2100,54
780055308,43,"F","College","Single","Less than $40K",1,1438.3,4482,54
714252933,52,"F","College","Divorced","Less than $40K",2,1438.3,4737,80
713336883,61,"F","High School","Single","Less than $40K",3,1760,2285,46
713119308,50,"F","Unknown","Single","Less than $40K",4,1852,4339,82
710815608,43,"M","High School","Married","$60K - $80K",2,2049,4521,70
809626983,48,"F","High School","Married","Less than $40K",3,1670,2790,37
803398983,35,"F","Unknown","Divorced","Less than $40K",2,1511,4823,64
717568308,39,"M","Unknown","Single","$80K - $120K",2,6018,4355,78
711694083,59,"F","Post-Graduate","Single","Less than $40K",2,3030,4724,71
712258308,58,"F","High School","Single","Less than $40K",1,2755,4394,75
713884458,51,"M","High School","Single","$80K - $120K",2,8783,4425,83
716160708,64,"M","Graduate","Single","Less than $40K",3,1861,5225,94
772728933,50,"M","High School","Married","$120K +",4,13709,2511,40
815320383,46,"F","Unknown","Unknown","Less than $40K",3,4710,2690,43
712117983,49,"M","Graduate","Married","$80K - $120K",3,17285,4787,60
788694558,53,"F","Uneducated","Single","Less than $40K",2,1438.3,4463,87
709275558,54,"M","Graduate","Single","$60K - $80K",3,7866,4238,55
711216933,42,"F","High School","Married","Less than $40K",3,2190,5026,77
717069033,43,"F","Graduate","Married","Less than $40K",1,4829,4778,65
714992733,46,"M","Graduate","Divorced","$80K - $120K",1,3210,3962,62
809445858,38,"F","Graduate","Single","Less than $40K",3,1755,5000,79
708859158,47,"F","Graduate","Single","$40K - $60K",1,1438.3,4341,80
710040483,37,"M","Uneducated","Unknown","$60K - $80K",2,14485,3895,87
714667608,47,"M","Post-Graduate","Married","$40K - $60K",3,6043,4256,78
714475908,43,"M","Uneducated","Single","$60K - $80K",3,6348,1732,39
713656308,56,"F","High School","Married","Less than $40K",3,1438.3,4210,75
716790633,43,"M","Graduate","Married","$60K - $80K",2,17239,1789,38
716127333,45,"F","Graduate","Married","Unknown",2,18432,2300,45
713017758,47,"F","Uneducated","Single","Less than $40K",2,1636,5056,85
717893358,43,"F","Graduate","Married","Unknown",1,7951,4452,65
780032208,44,"M","Graduate","Married","$60K - $80K",3,14201,2223,47
720219633,52,"F","Graduate","Unknown","$40K - $60K",3,2723,4108,70
711676008,52,"F","Graduate","Single","Less than $40K",2,2019,3603,59
714192033,43,"F","High School","Single","Unknown",1,10305,4018,63
713442933,49,"M","Unknown","Married","$40K - $60K",3,3114,5219,86
789052308,40,"M","Graduate","Unknown","$40K - $60K",2,4323,2451,38
714948858,50,"F","Unknown","Single","Less than $40K",2,3647,2935,58
711772983,43,"M","High School","Single","$60K - $80K",2,1849,4678,71
802937058,53,"M","Graduate","Married","$80K - $120K",3,2540,4480,80
712493058,42,"F","High School","Single","Unknown",3,4972,4524,72
718808883,55,"F","Graduate","Single","Less than $40K",3,13565,3705,69
719685408,40,"M","Uneducated","Married","$60K - $80K",2,6332,2505,43
708829758,41,"M","High School","Married","$60K - $80K",3,6062,3877,66
710792733,47,"F","Post-Graduate","Married","Less than $40K",2,2897,4491,75
716838633,46,"M","High School","Single","$60K - $80K",5,13407,4869,84
714041283,50,"F","Graduate","Single","Unknown",2,6610,4735,83
710284233,33,"M","Uneducated","Married","$80K - $120K",3,1438.3,2439,43
752944533,45,"F","High School","Married","Less than $40K",1,2030,5067,88
713312208,53,"M","High School","Married","$40K - $60K",2,3146,1868,38
804045933,36,"M","Graduate","Married","$80K - $120K",3,5302,4284,74
716662683,55,"F","Unknown","Single","Less than $40K",2,3185,5069,81
713432508,42,"F","Post-Graduate","Married","Less than $40K",3,4328,4593,72
799475658,51,"F","Uneducated","Married","Less than $40K",3,2238,4508,79
719849958,44,"F","Graduate","Single","Less than $40K",3,2658,4779,83
715803933,47,"M","Post-Graduate","Single","$60K - $80K",2,9090,4422,65
779486433,46,"F","Unknown","Single","Less than $40K",2,2424,4209,76
708281433,57,"F","Graduate","Married","Less than $40K",1,1438.3,3848,75
779844408,43,"F","Post-Graduate","Married","Less than $40K",3,1438.3,2137,40
721306908,61,"F","Graduate","Single","Unknown",3,2303,3440,46
713964858,51,"M","Graduate","Divorced","$120K +",2,2792,4074,81
717545808,44,"F","Post-Graduate","Single","Less than $40K",1,2900,4549,70
771232533,46,"F","Graduate","Married","Less than $40K",3,2267,4249,81
710883483,52,"F","Graduate","Married","$40K - $60K",3,4189,4661,85
801715383,45,"M","Graduate","Married","$60K - $80K",3,12890,2216,51
719594433,35,"F","Graduate","Single","Unknown",1,3269,4672,66
716310633,59,"F","Post-Graduate","Single","Less than $40K",2,2759,5037,84
714188883,46,"F","Doctorate","Single","Less than $40K",2,1787,2345,36
772437633,43,"M","Graduate","Single","$60K - $80K",2,6854,4578,72
708536283,35,"M","Doctorate","Single","$80K - $120K",2,2904,2653,46
772569033,44,"M","High School","Divorced","$80K - $120K",2,5293,4572,90
714443883,57,"F","Graduate","Married","Less than $40K",2,1781,4593,81
710369658,50,"M","Unknown","Married","$60K - $80K",3,3276,4488,92
788440083,55,"M","Uneducated","Single","$60K - $80K",3,34516,3807,82
773332908,48,"M","High School","Unknown","$60K - $80K",3,14670,4221,83
709307808,59,"F","High School","Married","$40K - $60K",3,4375,2507,53
712507758,36,"F","College","Unknown","Unknown",3,3448,5471,87
715701033,43,"M","Graduate","Married","$80K - $120K",3,2111,2112,46
718478883,55,"F","College","Single","Less than $40K",1,3123,4424,81
788734158,42,"M","Graduate","Married","$40K - $60K",3,8374,4493,59
794490858,48,"F","High School","Married","$40K - $60K",1,15713,4775,61
718397658,60,"F","Unknown","Single","$40K - $60K",3,4115,3627,61
718826883,50,"M","Uneducated","Single","$80K - $120K",3,6925,2506,36
716733933,42,"F","High School","Married","Unknown",3,1898,5051,64
809307108,44,"F","High School","Single","Unknown",3,2021,4209,77
778671483,33,"F","Uneducated","Single","Less than $40K",3,1630,4143,67
815504583,48,"F","Graduate","Single","$40K - $60K",2,1538,2275,43
789319458,48,"M","Uneducated","Single","$60K - $80K",2,22639,4219,65
710382108,39,"F","Post-Graduate","Married","Less than $40K",1,2452,4204,63
720895533,32,"F","Unknown","Married","Less than $40K",3,1438.3,4885,78
709891608,41,"M","High School","Married","$120K +",2,9924,1949,43
717136533,37,"F","Uneducated","Single","Less than $40K",2,2586,4883,73
790164408,59,"F","Unknown","Married","Less than $40K",3,2308,4869,77
795613233,48,"F","Graduate","Married","Unknown",2,10514,4949,76
709009833,54,"M","Graduate","Married","$40K - $60K",3,1655,4621,67
720054183,41,"F","Graduate","Single","$40K - $60K",2,2768,5112,86
713193408,59,"F","Unknown","Single","Less than $40K",3,2533,3816,75
801508383,48,"M","Graduate","Married","$80K - $120K",3,25658,4498,85
711949683,55,"F","College","Divorced","$40K - $60K",2,4410,1883,44
787747308,49,"F","Uneducated","Unknown","Less than $40K",3,3468,2494,39
720064158,51,"F","Post-Graduate","Married","Less than $40K",2,1438.3,4323,70
779104608,34,"F","High School","Unknown","Unknown",1,1438.3,2819,48
715477233,55,"F","High School","Unknown","Unknown",2,6968,4037,69
719524383,35,"F","Graduate","Single","$40K - $60K",1,2441,4105,73
713804883,46,"F","Post-Graduate","Single","Less than $40K",2,1836,1799,28
710359458,50,"F","Graduate","Married","$40K - $60K",1,2560,4456,70
716311683,43,"M","College","Married","$80K - $120K",1,32733,3452,54
753795633,48,"F","Uneducated","Married","Less than $40K",3,2964,2327,38
780076833,44,"M","Unknown","Unknown","$80K - $120K",1,8315,4088,66
716019333,65,"F","Unknown","Single","Less than $40K",3,2279,4091,82
820657083,53,"M","College","Single","$80K - $120K",1,34516,3819,72
716901858,49,"M","Doctorate","Married","$40K - $60K",1,1438.3,3691,77
756571983,45,"F","High School","Single","Less than $40K",2,2020,4951,85
817607358,44,"F","High School","Unknown","Unknown",3,34516,2227,44
778268508,56,"F","Uneducated","Single","Unknown",2,5261,4448,86
778984383,43,"F","High School","Married","Unknown",3,2692,4622,73
720771933,49,"F","Post-Graduate","Married","$40K - $60K",2,1994,4434,69
748827033,44,"M","Graduate","Divorced","$60K - $80K",2,3290,4780,84
712591983,52,"F","Graduate","Single","$40K - $60K",2,3035,4104,79
712181658,37,"F","Graduate","Single","$40K - $60K",3,2407,4983,86
712297683,47,"F","College","Married","Less than $40K",3,1781,2196,35
714684933,40,"F","Uneducated","Married","Less than $40K",2,3680,2725,41
720742083,48,"F","Unknown","Married","Less than $40K",3,2740,2431,46
772310958,42,"F","Graduate","Married","Less than $40K",6,4311,4965,94
715343883,42,"F","High School","Single","Less than $40K",3,1931,4693,66
720470133,59,"M","Graduate","Single","Less than $40K",3,3604,4576,87
710420133,47,"F","Graduate","Married","Less than $40K",2,2190,4416,68
720933408,56,"F","Uneducated","Unknown","Less than $40K",1,8438,4798,89
716304483,46,"F","High School","Married","$40K - $60K",2,3413,5029,86
719534058,26,"F","Graduate","Unknown","Less than $40K",2,2163,4380,57
710515308,42,"F","Graduate","Single","Less than $40K",3,3595,5025,84
797241108,47,"M","Graduate","Married","$120K +",3,9036,4500,83
708884658,48,"F","Graduate","Married","Less than $40K",1,2315,4828,90
794475483,44,"M","Uneducated","Married","$80K - $120K",3,34516,4654,59
714315858,56,"F","High School","Married","Less than $40K",1,4008,5429,71
717217983,43,"F","Graduate","Married","Less than $40K",2,3143,5409,79
721124658,40,"M","Uneducated","Single","$80K - $120K",2,3427,2625,63
716753058,38,"F","Graduate","Single","Less than $40K",2,2699,4813,78
711069483,40,"F","Graduate","Single","Less than $40K",2,1538,4884,79
