"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
715398858,57,"F","Post-Graduate","Married","Less than $40K",3,2525,4360,78
715615233,60,"F","High School","Divorced","Less than $40K",3,2737,4507,86
710650608,51,"M","Graduate","Married","$80K - $120K",3,19262,4812,85
719051733,63,"M","College","Single","$60K - $80K",2,2706,5047,64
789900633,49,"F","High School","Married","$40K - $60K",3,3263,4288,69
789122808,41,"F","College","Married","$40K - $60K",2,3281,2907,45
709902108,51,"M","High School","Married","$80K - $120K",3,8169,4927,70
713666058,46,"F","College","Divorced","$40K - $60K",1,3276,4264,76
711507783,54,"F","Doctorate","Single","Less than $40K",4,1694,1930,41
819752133,41,"M","High School","Divorced","$80K - $120K",2,1636,4695,73
711061908,48,"F","Graduate","Married","Less than $40K",2,1449,4039,50
744231708,45,"F","Graduate","Married","Less than $40K",3,1513,4166,71
716856408,39,"F","Graduate","Single","Less than $40K",2,1438.3,2392,44
711780108,46,"F","Doctorate","Divorced","Less than $40K",3,4120,4792,81
721418133,45,"F","Graduate","Single","Less than $40K",2,2016,4535,82
809068983,40,"F","Graduate","Married","Less than $40K",1,3511,5238,82
711052308,45,"M","Post-Graduate","Divorced","$60K - $80K",3,2751,4453,75
718967433,34,"F","High School","Divorced","Less than $40K",6,2426,4918,81
709827933,44,"M","Graduate","Married","$80K - $120K",3,12230,3659,76
787568433,42,"M","Graduate","Single","$60K - $80K",1,7328,4518,79
715435758,42,"M","Graduate","Single","$80K - $120K",1,3046,4711,77
721247883,52,"M","College","Married","$80K - $120K",2,16207,3621,83
772220433,44,"M","College","Unknown","$60K - $80K",3,15468,4484,81
789692283,47,"F","College","Single","Less than $40K",3,5950,4655,66
715129233,51,"F","High School","Single","Less than $40K",3,2902,4748,74
714083208,47,"F","College","Married","Less than $40K",2,1585,4656,80
716559108,47,"F","High School","Single","Less than $40K",2,2899,4296,68
708499608,49,"M","Post-Graduate","Single","$40K - $60K",1,15525,4042,78
794947683,35,"F","Graduate","Single","Less than $40K",3,2118,4541,60
716442333,34,"F","Graduate","Married","$40K - $60K",2,2275,4977,88
772189308,59,"F","College","Single","Less than $40K",2,2601,4899,62
721529583,52,"M","High School","Single","$80K - $120K",3,4642,3532,72
713578608,58,"M","Doctorate","Single","Less than $40K",4,1438.3,4082,82
711505308,59,"F","Graduate","Single","Less than $40K",3,2636,4727,83
711131958,50,"F","Doctorate","Single","$40K - $60K",3,3743,4621,71
714687858,49,"F","Graduate","Single","Less than $40K",1,1438.3,4538,82
780289308,61,"F","High School","Married","Less than $40K",3,4130,2418,57
778857108,52,"F","Post-Graduate","Married","$40K - $60K",2,3900,4337,81
714503433,57,"F","Doctorate","Married","Less than $40K",3,1615,2212,43
779643858,55,"F","Graduate","Married","Less than $40K",5,2033,4100,82
714396558,57,"F","High School","Married","Less than $40K",2,1511,4683,87
715532208,65,"F","High School","Single","Less than $40K",3,4010,3807,61
715497558,44,"F","College","Married","Less than $40K",3,3052,2598,47
716303583,55,"F","Graduate","Unknown","Less than $40K",1,2712,4858,73
713522058,39,"F","College","Married","Less than $40K",2,1978,4299,59
719074308,37,"F","College","Married","Less than $40K",2,1438.3,4621,73
711881733,55,"F","Graduate","Married","Less than $40K",3,1606,4548,76
710310108,46,"F","Doctorate","Married","Less than $40K",3,2406,4665,89
717252483,57,"F","Graduate","Married","Less than $40K",3,2796,2196,35
719742108,38,"F","High School","Single","Less than $40K",2,3554,2372,44
717208833,34,"F","High School","Single","Less than $40K",2,1576,2703,56
709022883,44,"F","College","Married","Less than $40K",3,1438.3,4257,89
713463708,40,"F","Graduate","Single","Less than $40K",2,1438.3,2493,42
778550583,43,"F","High School","Unknown","$40K - $60K",3,1766,4808,87
711181608,50,"F","Graduate","Unknown","Less than $40K",2,1606,4129,68
711790308,54,"F","High School","Unknown","Less than $40K",3,2223,2538,49
779791908,47,"F","Post-Graduate","Single","$40K - $60K",3,2896,4970,85
789515283,51,"M","Graduate","Married","$60K - $80K",1,2157,4784,69
712169883,43,"M","College","Married","$60K - $80K",3,13840,4190,74
708712833,45,"F","Graduate","Married","Less than $40K",1,2289,4483,72
708888633,52,"M","Doctorate","Married","$80K - $120K",3,3022,2724,38
721012983,46,"M","Doctorate","Married","$80K - $120K",1,12935,3528,61
715725858,43,"F","Post-Graduate","Single","Less than $40K",2,2256,4893,76
720270633,40,"F","Graduate","Single","Less than $40K",3,1516,2709,54
709621008,48,"M","Post-Graduate","Single","$60K - $80K",3,5826,4135,76
717181833,39,"F","Graduate","Single","Less than $40K",2,10190,3768,59
711288558,45,"F","Graduate","Single","Less than $40K",2,2035,4670,77
718653333,45,"F","College","Single","Less than $40K",3,1833,2037,31
719690733,47,"F","High School","Married","Less than $40K",2,4490,4346,70
770783508,48,"M","Graduate","Divorced","$60K - $80K",3,11062,4084,72
713422083,30,"F","Graduate","Single","Less than $40K",3,1574,2560,59
718026858,52,"F","College","Single","Less than $40K",2,2370,4751,80
716028108,35,"F","College","Single","Less than $40K",2,2658,4667,83
712222758,38,"F","Graduate","Married","Less than $40K",2,2300,2500,47
718436133,44,"F","Graduate","Single","Less than $40K",2,2368,4289,71
719313633,53,"F","High School","Married","$40K - $60K",2,2883,4244,53
713060283,43,"F","Graduate","Married","$40K - $60K",1,7135,3746,81
713070033,56,"F","Graduate","Single","Less than $40K",3,1438.3,4830,79
793625583,48,"F","High School","Single","$40K - $60K",1,3743,4674,67
714308283,41,"M","Doctorate","Married","$40K - $60K",3,6059,4119,70
718872858,43,"F","High School","Married","Less than $40K",1,3761,4476,79
718148358,50,"F","High School","Married","Less than $40K",3,1572,2447,41
715347783,40,"M","High School","Married","Less than $40K",3,4402,3063,57
709054083,50,"F","Graduate","Unknown","Less than $40K",1,2652,4816,79
807915408,41,"F","College","Married","$40K - $60K",2,6602,4479,82
794507133,37,"F","Doctorate","Single","$40K - $60K",1,1900,2880,46
712569408,56,"F","Doctorate","Single","$40K - $60K",2,3455,4925,82
788805108,47,"M","High School","Single","$60K - $80K",3,18123,4259,80
710150208,44,"F","Post-Graduate","Divorced","Less than $40K",1,2295,3834,69
711825558,38,"M","Graduate","Married","$80K - $120K",2,1518,3595,65
712891833,45,"F","Graduate","Unknown","Less than $40K",1,2723,3875,84
719680908,47,"F","College","Married","Less than $40K",1,1776,4878,84
801053208,39,"F","High School","Married","Less than $40K",3,1968,4199,84
758642733,48,"F","Graduate","Single","Less than $40K",1,1860,5163,73
771201408,53,"F","Graduate","Divorced","Less than $40K",2,2684,5299,75
789523683,51,"F","Graduate","Single","$40K - $60K",1,2180,4348,77
767266758,41,"F","High School","Single","Less than $40K",3,1661,2473,49
720739083,36,"F","Post-Graduate","Married","Less than $40K",2,1691,2716,63
718010133,46,"F","Post-Graduate","Single","Less than $40K",2,2888,3703,61
771518658,58,"F","High School","Married","$40K - $60K",3,1871,4553,90
710508858,44,"F","High School","Unknown","Less than $40K",1,3226,4317,81
719334408,42,"F","Post-Graduate","Married","Less than $40K",3,4959,4286,71
717429258,48,"F","Doctorate","Single","Less than $40K",3,1644,2450,45
717022533,43,"F","Post-Graduate","Single","$40K - $60K",1,2283,4088,66
710853033,36,"F","Doctorate","Unknown","Less than $40K",2,4943,4024,82
709548783,44,"M","Doctorate","Unknown","$40K - $60K",3,1438.3,2100,54
780055308,43,"F","College","Single","Less than $40K",1,1438.3,4482,54
714252933,52,"F","College","Divorced","Less than $40K",2,1438.3,4737,80
713336883,61,"F","High School","Single","Less than $40K",3,1760,2285,46
710815608,43,"M","High School","Married","$60K - $80K",2,2049,4521,70
809626983,48,"F","High School","Married","Less than $40K",3,1670,2790,37
711694083,59,"F","Post-Graduate","Single","Less than $40K",2,3030,4724,71
712258308,58,"F","High School","Single","Less than $40K",1,2755,4394,75
713884458,51,"M","High School","Single","$80K - $120K",2,8783,4425,83
716160708,64,"M","Graduate","Single","Less than $40K",3,1861,5225,94
772728933,50,"M","High School","Married","$120K +",4,13709,2511,40
712117983,49,"M","Graduate","Married","$80K - $120K",3,17285,4787,60
709275558,54,"M","Graduate","Single","$60K - $80K",3,7866,4238,55
711216933,42,"F","High School","Married","Less than $40K",3,2190,5026,77
717069033,43,"F","Graduate","Married","Less than $40K",1,4829,4778,65
714992733,46,"M","Graduate","Divorced","$80K - $120K",1,3210,3962,62
809445858,38,"F","Graduate","Single","Less than $40K",3,1755,5000,79
708859158,47,"F","Graduate","Single","$40K - $60K",1,1438.3,4341,80
714667608,47,"M","Post-Graduate","Married","$40K - $60K",3,6043,4256,78
713656308,56,"F","High School","Married","Less than $40K",3,1438.3,4210,75
716790633,43,"M","Graduate","Married","$60K - $80K",2,17239,1789,38
780032208,44,"M","Graduate","Married","$60K - $80K",3,14201,2223,47
720219633,52,"F","Graduate","Unknown","$40K - $60K",3,2723,4108,70
711676008,52,"F","Graduate","Single","Less than $40K",2,2019,3603,59
789052308,40,"M","Graduate","Unknown","$40K - $60K",2,4323,2451,38
711772983,43,"M","High School","Single","$60K - $80K",2,1849,4678,71
802937058,53,"M","Graduate","Married","$80K - $120K",3,2540,4480,80
718808883,55,"F","Graduate","Single","Less than $40K",3,13565,3705,69
708829758,41,"M","High School","Married","$60K - $80K",3,6062,3877,66
710792733,47,"F","Post-Graduate","Married","Less than $40K",2,2897,4491,75
716838633,46,"M","High School","Single","$60K - $80K",5,13407,4869,84
752944533,45,"F","High School","Married","Less than $40K",1,2030,5067,88
713312208,53,"M","High School","Married","$40K - $60K",2,3146,1868,38
804045933,36,"M","Graduate","Married","$80K - $120K",3,5302,4284,74
713432508,42,"F","Post-Graduate","Married","Less than $40K",3,4328,4593,72
719849958,44,"F","Graduate","Single","Less than $40K",3,2658,4779,83
715803933,47,"M","Post-Graduate","Single","$60K - $80K",2,9090,4422,65
708281433,57,"F","Graduate","Married","Less than $40K",1,1438.3,3848,75
779844408,43,"F","Post-Graduate","Married","Less than $40K",3,1438.3,2137,40
713964858,51,"M","Graduate","Divorced","$120K +",2,2792,4074,81
717545808,44,"F","Post-Graduate","Single","Less than $40K",1,2900,4549,70
771232533,46,"F","Graduate","Married","Less than $40K",3,2267,4249,81
710883483,52,"F","Graduate","Married","$40K - $60K",3,4189,4661,85
801715383,45,"M","Graduate","Married","$60K - $80K",3,12890,2216,51
716310633,59,"F","Post-Graduate","Single","Less than $40K",2,2759,5037,84
714188883,46,"F","Doctorate","Single","Less than $40K",2,1787,2345,36
772437633,43,"M","Graduate","Single","$60K - $80K",2,6854,4578,72
708536283,35,"M","Doctorate","Single","$80K - $120K",2,2904,2653,46
772569033,44,"M","High School","Divorced","$80K - $120K",2,5293,4572,90
714443883,57,"F","Graduate","Married","Less than $40K",2,1781,4593,81
773332908,48,"M","High School","Unknown","$60K - $80K",3,14670,4221,83
709307808,59,"F","High School","Married","$40K - $60K",3,4375,2507,53
715701033,43,"M","Graduate","Married","$80K - $120K",3,2111,2112,46
718478883,55,"F","College","Single","Less than $40K",1,3123,4424,81
788734158,42,"M","Graduate","Married","$40K - $60K",3,8374,4493,59
794490858,48,"F","High School","Married","$40K - $60K",1,15713,4775,61
815504583,48,"F","Graduate","Single","$40K - $60K",2,1538,2275,43
710382108,39,"F","Post-Graduate","Married","Less than $40K",1,2452,4204,63
709891608,41,"M","High School","Married","$120K +",2,9924,1949,43
709009833,54,"M","Graduate","Married","$40K - $60K",3,1655,4621,67
720054183,41,"F","Graduate","Single","$40K - $60K",2,2768,5112,86
801508383,48,"M","Graduate","Married","$80K - $120K",3,25658,4498,85
711949683,55,"F","College","Divorced","$40K - $60K",2,4410,1883,44
720064158,51,"F","Post-Graduate","Married","Less than $40K",2,1438.3,4323,70
719524383,35,"F","Graduate","Single","$40K - $60K",1,2441,4105,73
713804883,46,"F","Post-Graduate","Single","Less than $40K",2,1836,1799,28
710359458,50,"F","Graduate","Married","$40K - $60K",1,2560,4456,70
716311683,43,"M","College","Married","$80K - $120K",1,32733,3452,54
820657083,53,"M","College","Single","$80K - $120K",1,34516,3819,72
716901858,49,"M","Doctorate","Married","$40K - $60K",1,1438.3,3691,77
756571983,45,"F","High School","Single","Less than $40K",2,2020,4951,85
720771933,49,"F","Post-Graduate","Married","$40K - $60K",2,1994,4434,69
748827033,44,"M","Graduate","Divorced","$60K - $80K",2,3290,4780,84
712591983,52,"F","Graduate","Single","$40K - $60K",2,3035,4104,79
712181658,37,"F","Graduate","Single","$40K - $60K",3,2407,4983,86
712297683,47,"F","College","Married","Less than $40K",3,1781,2196,35
772310958,42,"F","Graduate","Married","Less than $40K",6,4311,4965,94
715343883,42,"F","High School","Single","Less than $40K",3,1931,4693,66
720470133,59,"M","Graduate","Single","Less than $40K",3,3604,4576,87
710420133,47,"F","Graduate","Married","Less than $40K",2,2190,4416,68
716304483,46,"F","High School","Married","$40K - $60K",2,3413,5029,86
719534058,26,"F","Graduate","Unknown","Less than $40K",2,2163,4380,57
710515308,42,"F","Graduate","Single","Less than $40K",3,3595,5025,84
797241108,47,"M","Graduate","Married","$120K +",3,9036,4500,83
708884658,48,"F","Graduate","Married","Less than $40K",1,2315,4828,90
714315858,56,"F","High School","Married","Less than $40K",1,4008,5429,71
717217983,43,"F","Graduate","Married","Less than $40K",2,3143,5409,79
716753058,38,"F","Graduate","Single","Less than $40K",2,2699,4813,78
711069483,40,"F","Graduate","Single","Less than $40K",2,1538,4884,79
708478233,48,"F","Graduate","Married","$40K - $60K",2,5573,4348,90
710783358,46,"M","High School","Unknown","$80K - $120K",3,2570,4442,85
713710383,43,"M","High School","Unknown","$80K - $120K",2,18008,2659,55
720815208,52,"M","High School","Single","$120K +",3,34516,2395,47
715061733,42,"M","College","Single","$60K - $80K",1,11698,3539,81
720520308,46,"F","Graduate","Married","Less than $40K",2,8318,2427,52
715030308,42,"M","Graduate","Married","$40K - $60K",1,1503,4680,67
789479058,45,"F","College","Divorced","$40K - $60K",3,1438.3,4459,66
784998108,33,"M","High School","Married","$80K - $120K",3,9094,4203,76
711808383,50,"M","Graduate","Divorced","$60K - $80K",1,6362,4476,85
714250908,53,"F","Graduate","Married","Less than $40K",4,2927,2231,60
739317558,48,"M","Graduate","Married","$80K - $120K",3,9030,4899,84
719384433,44,"F","High School","Divorced","Less than $40K",2,1877,2581,57
720924633,40,"F","Graduate","Unknown","Less than $40K",2,1438.3,4397,73
721316358,41,"M","High School","Married","$60K - $80K",1,9577,4086,62
716118633,43,"M","Post-Graduate","Divorced","$60K - $80K",1,5427,4328,73
789880533,46,"F","Graduate","Single","$40K - $60K",3,5913,2404,39
711221958,43,"F","Graduate","Single","$40K - $60K",2,2867,2646,41
715510683,40,"F","High School","Single","Less than $40K",2,2506,4665,82
718689258,39,"F","Doctorate","Married","$40K - $60K",2,1693,4203,87
712092783,47,"F","Doctorate","Single","Less than $40K",2,2437,2027,42
789541458,35,"F","High School","Married","Less than $40K",0,1438.3,4840,85
719539458,46,"F","Graduate","Single","Less than $40K",3,3913,5170,93
713082708,41,"F","High School","Married","Less than $40K",2,4953,4183,67
794665608,48,"F","Graduate","Single","$40K - $60K",2,5724,4510,59
708726708,42,"F","Graduate","Single","$40K - $60K",2,1451,2192,35
712767858,42,"F","College","Single","$40K - $60K",2,1438.3,2181,43
709231683,36,"F","Graduate","Unknown","$40K - $60K",2,2024,4861,84
711461658,47,"M","High School","Married","$40K - $60K",3,3291,3228,82
710074458,41,"F","High School","Divorced","Less than $40K",1,2137,4290,90
779279883,60,"F","High School","Married","Less than $40K",3,1438.3,1628,42
710319108,54,"F","High School","Married","Less than $40K",2,1804,4542,73
769974258,44,"M","Post-Graduate","Single","$80K - $120K",2,19724,3830,82
712953483,64,"F","Graduate","Single","Less than $40K",3,1682,1811,39
